id,uuid,question,assessment_id,user_id,options,correct_answer,question_score,class_id,subject_id,is_synced,created_at,updated_at
1404,fb85ba3d-a2a2-4964-af7f-1910d1a0349e,"According to the Health Belief Model, what is the key factor influencing an individual's decision to take health-related action?",2,1,"[""Perceived barriers"", ""Social norms"", ""Knowledge of the issue"", ""Innovativeness""]","Perceived barriers",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1405,cd1dbcab-3a60-4ff2-82b5-dd160f678074,"Which theory emphasizes the role of social networks and opinion leaders in the adoption of innovations?",2,1,"[""Health Belief Model"", ""Social Norms Theory"", ""Diffusion of Innovation Theory"", ""Social Ecological Model""]","Diffusion of Innovation Theory",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1406,ae90f6c4-c083-4cd4-819f-4a8df94cdfa4,"In the Theory of Planned Behavior, what is the primary determinant of an individual's intention to engage in a specific behavior?",2,1,"[""Knowledge about the behavior"", ""Perceived behavioral control"", ""Social norms related to the behavior"", ""Past behavior related to the behavior""]","Perceived behavioral control",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1407,9818b7bc-068a-4696-9cd5-79ccae0e14d2,"Which model of behavior change considers the interplay of individual, interpersonal, community, and societal factors in shaping behavior?",2,1,"[""Social Ecological Model"", ""Health Belief Model"", ""Social Norms Theory"", ""Transtheoretical Model""]","Social Ecological Model",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1408,abc46e46-ce8d-45bd-aa7e-092b16243a78,"What does the Social Norms Theory primarily focus on?",2,1,"[""Individual perceptions of risk"", ""Collective behavior of society"", ""Cognitive factors in behavior change"", ""Adoption of innovations""]","Collective behavior of society",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1409,c9ee4a03-90b2-43e2-b12c-823236625710,"According to the Diffusion of Innovation Theory, what are ""early adopters"" known for?",2,1,"[""Being resistant to change"", ""Adopting innovations first and influencing others"", ""Representing the majority of the population"", ""Following social norms strictl""]","Adopting innovations first and influencing others",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1410,9d3d0477-6ef7-4e16-a464-9c9392fb092a,"In the context of Social Behavior Change Communication, what does the acronym SBCC stand for?",2,1,"[""Social Belief and Change Communication"", ""Strategic Behavior Change Communication"", ""Social Behavior and Community Communication"", ""Sustainable Behavior Change Campaign""]","Strategic Behavior Change Communication",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1411,9bd0c0fc-4fda-4472-bf51-6b167c663781,"Which model emphasizes the importance of perceived severity and perceived susceptibility in health behavior change?",2,1,"[""Theory of Planned Behavior"", ""Health Belief Model"", ""Transtheoretical Model"", ""Social Ecological Model""]","Health Belief Model",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1412,88e0e8ea-9ea2-4df2-9ff6-84e75b8a72a1,"According to the Transtheoretical Model, what is the stage where an individual has no intention to take action in the foreseeable future?",2,1,"[""Precontemplation"", ""Contemplation"", ""Preparation"", ""Maintenance""]",Precontemplation,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1413,ed1d4658-4591-4e41-b61b-efacea414e5f,"According to the Health Belief Model, which construct refers to a person's subjective perception of the risk of acquiring an illness or disease?",2,1,"[""Perceived severity"", ""Perceived benefits"", ""Perceived susceptibility"", ""Perceived barriers""]","Perceived susceptibility",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1414,ea90831f-6086-4b2a-a8a8-ba089306d9d1,"What does the combination of perceived severity and perceived susceptibility in the HBM refer to?",2,1,"[""Perceived threat"", ""Perceived benefits"", ""Cue to action"", ""Self-efficacy""]","Perceived threat",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1415,445f7cf4-6325-4dcc-84f6-ee0de3ad0db5,"Which construct of the HBM relates to a person's feelings about the seriousness of contracting an illness or disease?",2,1,"[""Perceived benefits"", ""Perceived barriers"", ""Perceived severity"", ""Self-efficacy""]","Perceived severity",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1416,ac84a60f-057c-4579-b1a0-742c0a27c1a1,"In the HBM, what do individuals consider when evaluating perceived severity?",2,1,"[""The availability of healthcare services"", ""The cost of treatment"", ""Medical and social consequences"", ""Environmental factors""]","Medical and social consequences",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1417,2469826e-132d-40be-9d2c-8de257cb08fd,"What does perceived benefits in the HBM refer to?",2,1,"[""The barriers to adopting a health behavior"", ""The effectiveness of actions to reduce the threat of illness"", ""The level of confidence in performing a behavior"", ""The external cues to action""]","The effectiveness of actions to reduce the threat of illness",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1418,f9fdd47c-a650-48a0-b8f2-bec0dd73bfd4,"Which HBM construct relates to a person's feelings about the obstacles to performing a recommended health action?",2,1,"[""Perceived benefits"", ""Perceived barriers"", ""Cue to action"", ""Self-efficacy""]","Perceived barriers",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1419,3f06ba4b-3a22-41de-ad93-f9c7cd8c6ee8,"What is the stimulus needed to trigger the decision-making process to accept a recommended health action in the HBM?",2,1,"[""Perceived susceptibility"", ""Perceived severity"", ""Cue to action"", ""Self-efficacy""]","Cue to action",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1420,a54dbde2-eae0-48a8-bb3a-890be895aa23,"Which construct was most recently added to the HBM in the mid-1980s?",2,1,"[""Perceived benefits"", ""Perceived barriers"", ""Cue to action"", ""Self-efficacy""]",Self-efficacy,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1421,303461a6-0544-40c6-9055-dca218389808,"In the HBM, what are modifying variables?",2,1,"[""Individual characteristics that affect perceptions of health-related behaviors"", ""Perceived benefits and barriers"", ""External cues to action"", ""Environmental factors""]","Individual characteristics that affect perceptions of health-related behaviors",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1422,e2874992-bc77-41a8-b7de-3c652c0a50e3,"According to the HBM, what do modifying variables affect indirectly?",2,1,"[""Perceived benefits"", ""Perceived susceptibility"", ""Self-efficacy"", ""Health-related behaviors""]","Health-related behaviors",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1423,94c5018e-7fa2-4742-87f8-cd19cba47fdf,"Which of the following is NOT a limitation of the Health Belief Model?",2,1,"[""It does not account for attitudes and beliefs that influence health behavior."", ""It does not consider habitual behaviors in decision-making."", ""It does not account for environmental or economic factors."", ""It assumes that all individuals have equal access to information""]","It does not account for environmental or economic factors.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1424,ab13dab9-f121-41ec-8e46-c56dcd433507,"Which aspect of health behavior is not adequately addressed by the HBM?",2,1,"[""Attitudes and beliefs"", ""Habitual behaviors"", ""Environmental factors"", ""Access to information""]","Habitual behaviors",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1425,1b2adaf3-9f1b-41bf-a478-3db99bf33eb7,"Which construct in the HBM refers to a person's level of confidence in their ability to successfully perform a behavior?",2,1,"[""Perceived benefits"", ""Perceived barriers"", ""Cue to action"", ""Self-efficacy""]",Self-efficacy,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1426,2f785b59-c161-4b76-9aa1-ee535865dfb6,"What does the HBM assume about cues to action?",2,1,"[""They are widely prevalent and encourage health actions."", ""They are rarely effective in motivating behavior change."", ""They only come from healthcare professionals."", ""They are not relevant in health decision-making.""]","They are widely prevalent and encourage health actions.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1427,75d3e2a3-35b0-4a8a-8ef9-224d90f99c2e,"Which of the following is NOT one of the original four constructs of the HBM?",2,1,"[""Perceived susceptibility"", ""Perceived severity"", ""Perceived benefits"", ""Self-efficacy""]",Self-efficacy,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1428,7d9a947a-8486-4998-a3e7-2b0c051624d0,"Which of the following is an example of a cue to action in the context of the HBM?",2,1,"[""Personal beliefs about illness"", ""Advice from a healthcare provider"", ""Perceived barriers to a recommended action"", ""Demographic variables""]","Advice from a healthcare provider",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1429,f3c756ba-fec4-45c8-b224-7c1f95ce67a8,"According to the HBM, what motivates individuals to engage in health-promoting behaviors?",2,1,"[""Perceived benefits and barriers"", ""Perceived susceptibility and self-efficacy"", ""Perceived severity and modifying variables"", ""Cue to action and demographic variables""]","Perceived susceptibility and self-efficacy",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1430,e96ced74-9542-43c6-aa5e-49f919bd5d23,"In the HBM, which construct considers the effectiveness of various actions to reduce the threat of illness or disease?",2,1,"[""Perceived susceptibility"", ""Perceived severity"", ""Perceived benefits"", ""Perceived barriers""]","Perceived benefits",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1431,b91019f3-4931-4f4d-b85c-031b5d4a21d6,"What are modifying variables in the HBM?",2,1,"[""External factors that directly affect health behavior"", ""Environmental cues to action"", ""Factors that influence perceived barriers"", ""Demographic, psychosocial, and structural variables that affect perceptions""]","Demographic, psychosocial, and structural variables that affect perceptions",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1432,4af46a39-177e-4c9b-a646-575fb081eeb9,"Which aspect of health behavior is not explicitly considered in the HBM?",2,1,"[""Social acceptability"", ""Perceived susceptibility"", ""Perceived benefits"", ""Perceived barriers""]","Social acceptability",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1433,1ae2ed25-4474-487a-9134-44298715000a,"Which HBM construct relates to a person's subjective perception of the risk of acquiring an illness or disease?",2,1,"[""Perceived severity"", ""Perceived benefits"", ""Perceived susceptibility"", ""Perceived barriers""]","Perceived susceptibility",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1434,712a4160-7a2d-495a-8762-c9b781fd3031,"What is the stimulus needed to trigger the decision-making process to accept a recommended health action in the HBM?",2,1,"[""Perceived susceptibility"", ""Perceived severity"", ""Cue to action"", ""Self-efficacy""]","Cue to action",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1435,3a919823-440a-4a15-b064-0c4b0e028c11,"Which HBM construct considers the obstacles to performing a recommended health action?",2,1,"[""Perceived benefits"", ""Perceived barriers"", ""Cue to action"", ""Self-efficacy""]","Perceived barriers",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1436,a1d0c814-f0f6-4a49-b9a5-ee2a3c4f3aaf,"In the HBM, what do individuals consider when evaluating perceived severity?",2,1,"[""The  availability of healthcare services"", ""The cost of treatment"", ""Medical and social consequences"", ""Environmental factors""]","Medical and social consequences",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1437,9ba70b11-9e7d-48ad-bb1e-1bb21b5f257a,"According to the HBM, what do modifying variables affect indirectly?",2,1,"[""Perceived benefits"", ""Perceived susceptibility"", ""Self-efficacy"", ""Health-related behaviors""]","Health-related behaviors",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1438,e712318a-cd3b-45d3-a356-e999c4d0751c,"What does the Diffusion of Innovation Theory seek to explain?",2,1,"[""How to market new products"", ""How new technologies spread through societies"", ""How to promote social change"", ""How to increase individual innovation""]","How new technologies spread through societies",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1439,56702d45-acee-48d7-8ac7-d5c58c9b2906,"Who developed the Diffusion of Innovation (DOI) Theory?",2,1,"[""E.M. Rogers"", ""Malcolm Gladwell"", ""Thomas Kuhn"", ""B.F. Skinner""]","E.M. Rogers",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1440,53710593-b249-4a44-96fa-015ec931541c,"What is adoption, as defined in the Diffusion of Innovation Theory?",2,1,"[""The invention of a new product"", ""The early recognition of a new idea"", ""Doing something differently than before, such as using a new product or behavior"", ""Accepting any change in a social system""]","Doing something differently than before, such as using a new product or behavior",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1441,a1c38e7e-44db-4019-b898-9986b0536739,"What is the key to adoption according to the Diffusion of Innovation Theory?",2,1,"[""The cost of the innovation"", ""The speed of diffusion"", ""Perceiving the idea, behavior, or product as new or innovative"", ""The availability of resources""]","Perceiving the idea, behavior, or product as new or innovative",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1442,a7e14c8d-1ba9-4989-9f95-8e463019295a,"In the Diffusion of Innovation Theory, which of the following is NOT one of the five established adopter categories?",2,1,"[""Innovators"", ""Late Majority"", ""Early Majority"", ""Laggards""]","Late Majority",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1443,14f9d0fa-5bda-4e42-96f2-7feb8f93ee28,"What category of adopters enjoys leadership roles and embraces change opportunities?",2,1,"[""Innovators"", ""Early Adopters"", ""Early Majority"", ""Late Majority""]","Early Adopters",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1444,2632cd50-58de-4df7-84b5-3aed872bb045,"According to the Diffusion of Innovation Theory, what do Early Majority adopters typically need to see before adopting an innovation?",2,1,"[""How-to manuals"", ""Evidence of the innovation's effectiveness"", ""Success stories"", ""Information on how many others have adopted the innovation""]","Evidence of the innovation's effectiveness",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1445,18048c83-1c4f-4a2e-a64d-27783ab20106,"Which category of adopters is bound by tradition and very conservative?",2,1,"[""Innovators"", ""Early Adopters"", ""Early Majority"", ""Laggards""]",Laggards,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1446,ab005bb2-97e1-4841-9ca4-aa8b6a2e3c85,"What are the stages by which a person adopts an innovation, as described in the Diffusion of Innovation Theory?",2,1,"[""Awareness, decision, initial use, continued use"", ""Invention, trial, evaluation, adoption"", ""Introduction, testing, implementation, dissemination"", ""Pre-contemplation, contemplation, action, maintenance""]","Awareness, decision, initial use, continued use",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1447,d474a7c3-e5f0-4f7c-9bbf-d9a316d5df00,"Which factor in the Diffusion of Innovation Theory refers to the degree to which an innovation is seen as better than what it replaces?",2,1,"[""Compatibility"", ""Complexity"", ""Relative Advantage"", ""Observability""]","Relative Advantage",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1448,d1e2f38b-a17f-4546-bd20-a67a5ec5ec13,"What does ""compatibility"" in the Diffusion of Innovation Theory relate to?",2,1,"[""The ease of observing the innovation"", ""How consistent the innovation is with the values and needs of potential adopters"", ""The complexity of the innovation"", ""The relative advantage of the innovation""]","How consistent the innovation is with the values and needs of potential adopters",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1449,4202f42e-d1b8-4e44-83c1-c90aa5e21ec3,"In the Diffusion of Innovation Theory, what is ""triability""?",2,1,"[""The extent to which the innovation provides tangible results"", ""How difficult the innovation is to understand"", ""The degree to which the innovation is better than the previous idea"", ""The extent to which the innovation can be tested before full adoption""]","The extent to which the innovation can be tested before full adoption",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1450,1ff4e65e-dabc-454f-8616-5cda48e6f0a4,"What does ""observability"" in the Diffusion of Innovation Theory refer to?",2,1,"[""The ease of observing the innovation"", ""The degree to which the innovation is better than the previous idea"", ""How consistent the innovation is with the values and needs of potential adopters"", ""The complexity of the innovation""]","The ease of observing the innovation",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1451,9358525b-df72-4516-be46-2267b337775b,"What is one of the limitations of the Diffusion of Innovation Theory mentioned in the text?",2,1,"[""It fosters a participatory approach to adoption of a public health program."", ""It works better with cessation or prevention of behaviors."", ""It does not take into account an individual's resources or social support to adopt the new behavior."", ""It was developed specifically for public health programs""]","It does not take into account an individual's resources or social support to adopt the new behavior.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1452,deacaa13-97bc-449c-b946-7bb0927ce5ac,"Which field has successfully used the Diffusion of Innovation Theory in various applications?",2,1,"[""Geology"", ""Public health"", ""Astronomy"", ""Zoology""]","Public health",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1453,f6c785d7-3def-4e70-ad7e-99b0fbde469b,"What was the original name of the Theory of Planned Behavior?",2,1,"[""Theory of Behavioral Intentions"", ""Theory of Reasoned Action"", ""Theory of Motivated Behavior"", ""Theory of Behavioral Control""]","Theory of Reasoned Action",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1454,8c0bc7f7-765f-42ff-8500-a95765be0019,"According to the TPB, what is the key component that predicts behavior?",2,1,"[""Attitude"", ""Social norms"", ""Behavioral intention"", ""Perceived power""]","Behavioral intention",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1455,4dc5819c-1ab5-42e4-b6dd-8949699c6244,"What does ""subjective norms"" refer to in the TPB?",2,1,"[""Personal beliefs about the behavior"", ""Customary codes of behavior in a group or culture"", ""Perceived ease or difficulty of performing the behavior"", ""The influence of significant others on the behavior""]","The influence of significant others on the behavior",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1456,d8c0fac2-1d33-4840-8d08-9c98702ccea2,"Which construct in the TPB refers to a person's perception of the ease or difficulty of performing a behavior?",2,1,"[""Attitudes"", ""Behavioral intention"", ""Perceived power"", ""Perceived behavioral control""]","Perceived behavioral control",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1457,56b0aeea-d51a-466c-8e11-ec297ab3c222,"What did the addition of the construct ""perceived behavioral control"" lead to in the theory?",2,1,"[""It expanded the theory's focus on attitudes."", ""It introduced the concept of social norms."", ""It shifted from the Theory of Reasoned Action to the Theory of Planned Behavior."", ""It emphasized the role of subjective norms.""]","It shifted from the Theory of Reasoned Action to the Theory of Planned Behavior.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1458,eca28441-0844-4500-87cd-5710c1af9140,"Which of the following is NOT a limitation of the Theory of Planned Behavior as mentioned in the text?",2,1,"[""It assumes the person has acquired the opportunities and resources for success."", ""It does not consider environmental or economic factors."", ""It accounts for variables such as fear, threat, mood, and past experience."", ""It does not address the time frame between intent and behavior.""]","It accounts for variables such as fear, threat, mood, and past experience.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1459,4bf9fb6f-7411-4f9d-8665-e6c8d6fc7f0a,"What type of behavior is the TPB primarily designed to explain?",2,1,"[""Behaviors over which people have no control"", ""Health-related behaviors only"", ""Behaviors related to technology"", ""Behaviors over which people have self-control""]","Behaviors over which people have self-control",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1460,362a1d3e-a286-4681-868c-3457249e6cc6,"According to the TPB, what influences behavioral achievement?",2,1,"[""Motivation (intention) only"", ""Ability (behavioral control) only"", ""Both motivation (intention) and ability (behavioral control)"", ""Perceived power""]","Both motivation (intention) and ability (behavioral control)",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1461,36a2bfb8-3050-45fd-b847-f411b57e51e0,"Which construct in the TPB refers to the degree to which a person has a favorable or unfavorable evaluation of the behavior of interest?",2,1,"[""Behavioral intention"", ""Subjective norms"", ""Perceived power"", ""Attitudes""]",Attitudes,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1462,f4784798-9638-48fb-aedd-294aece9fd0d,"In the TPB, what does ""social norms"" refer to?",2,1,"[""Customary codes of behavior in a group or culture"", ""Perceived ease or difficulty of performing the behavior"", ""Influence of significant others on the behavior"", ""Personal beliefs about the behavior""]","Customary codes of behavior in a group or culture",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1463,317877b7-79e5-44f3-bc28-bd33ec5a0a5c,"What is the relationship between behavioral intentions and the likelihood of performing a behavior, according to the TPB?",2,1,"[""There is no relationship."", ""The stronger the intention, the less likely the behavior will be performed."", ""The stronger the intention, the more likely the behavior will be performed."", ""Behavioral intentions have no impact on behavior.""]","The stronger the intention, the more likely the behavior will be performed.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1464,7a80c425-9db4-459b-8d2c-e6b3cbc203c0,"Which of the following is NOT one of the six constructs of the TPB?",2,1,"[""Social norms"", ""Perceived power"", ""Behavioral intention"", ""Behavioral control""]","Social norms",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1465,f9bf02de-89c3-484a-8295-c9a66a9d6664,"What does the TPB distinguish between regarding beliefs?",2,1,"[""Behavioral, normative, and control beliefs"", ""Positive and negative beliefs"", ""Past and future beliefs"", ""Attitudinal and behavioral beliefs""]","Behavioral, normative, and control beliefs",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1466,23941e1a-6ad8-41eb-a2c2-560f7c60a6f1,"What does the TPB consider as a key factor for successful adoption of a behavior?",2,1,"[""Environmental factors"", ""Economic factors"", ""Resources and opportunities"", ""Fear and threat""]","Resources and opportunities",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1467,4221e79a-9a46-4268-9020-575fb1d2019e,"In the TPB, what does ""perceived power"" contribute to regarding behavioral control?",2,1,"[""It contributes to perceived ease of performing the behavior."", ""It contributes to behavioral intention."", ""It contributes to attitudes toward the behavior."", ""It contributes to subjective norms.""]","It contributes to perceived ease of performing the behavior.",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1468,f15f0ab6-4d5d-4af1-a051-d61ef82e9e5b,"Who developed the Transtheoretical Model (Stages of Change)?",2,1,"[""Bandura and Skinner"", ""Freud and Jung"", ""Prochaska and DiClemente"", ""Pavlov and Watson""]","Prochaska and DiClemente",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1469,8d4fcb7b-f8d3-4bba-ae1a-226466a28d2f,"The Transtheoretical Model focuses on the decision-making of the individual and is a model of:",2,1,"[""Unintentional change"", ""Habitual change"", ""Intentional change"", ""Random change""]","Intentional change",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1470,fd3be69e-ab54-4de0-9844-a4b19b5c0932,"How many stages of change are there in the Transtheoretical Model?",2,1,"[""3 stages"", ""4 stages"", ""5 stages"", ""6 stages""]","6 stages",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1471,fa2a3ced-395e-4265-bfd3-4ab2489f47b6,"In which stage of change do individuals not intend to take action in the foreseeable future (within the next 6 months)?",2,1,"[""Contemplation"", ""Preparation"", ""Maintenance"", ""Precontemplation""]",Precontemplation,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1472,ab877885-063e-4e52-b690-4e8f00a46048,"Which stage involves individuals who are ready to take action within the next 30 days?",2,1,"[""Contemplation"", ""Preparation"", ""Action"", ""Maintenance""]",Preparation,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1473,e89d05ad-28e6-4ecd-b39a-08b82c84353a,"In the Maintenance stage, individuals have sustained their behavior change for:",2,1,"[""Less than 6 months"", ""Exactly 6 months"", ""More than 6 months"", ""Less than 30 days""]","More than 6 months",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1474,a3a0ff80-16aa-4965-8fde-ffa692ac1bd0,"Which stage is rarely reached in the Transtheoretical Model and often not considered in health promotion programs?",2,1,"[""Contemplation"", ""Maintenance"", ""Termination"", ""Preparation""]",Termination,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1475,d040883f-0f11-472e-a430-c16af65e286c,"The Transtheoretical Model posits that change in behavior occurs:",2,1,"[""Gradually and continuously"", ""Abruptly and decisively"", ""Irregularly and unpredictably"", ""In one single step""]","Gradually and continuously",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1476,6db9f3b9-4e6d-47b9-b841-033524863554,"Which process of change involves increasing awareness about the healthy behavior?",2,1,"[""Dramatic Relief"", ""Counter-Conditioning"", ""Consciousness Raising"", ""Reinforcement Management""]","Consciousness Raising",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1477,0c72d47e-58bc-4075-8c1d-53d8266e25bc,"Emotional arousal about the health behavior, whether positive or negative, is associated with which process of change?",2,1,"[""Social Liberation"", ""Dramatic Relief"", ""Stimulus Control"", ""Self-Reevaluation""]","Dramatic Relief",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1478,a22455a6-b757-4fc4-a2eb-3bad0842a839,"Self-reappraisal to realize that the healthy behavior is part of who they want to be is linked to which process of change?",2,1,"[""Counter-Conditioning"", ""Self-Liberation"", ""Environmental Reevaluation"", ""Reinforcement Management""]",Self-Liberation,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1479,ff975c99-aa73-4e7e-9e27-2b3104aa191c,"What is the role of ""Social Liberation"" in the Transtheoretical Model?",2,1,"[""Commitment to change behavior"", ""Increasing awareness about the healthy behavior"", ""Creating environmental opportunities supportive of the healthy behavior"", ""Rewarding the positive behavior""]","Creating environmental opportunities supportive of the healthy behavior",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1480,59198e5c-c26e-43c7-a835-1c18e63193a9,"Which of the following is NOT one of the processes of change in the Transtheoretical Model?",2,1,"[""Helping Relationships"", ""Counter-Conditioning"", ""Normative Beliefs"", ""Stimulus Control""]","Normative Beliefs",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1481,96639974-fdd4-45a9-b750-fd48e5de6777,"The Transtheoretical Model ignores which social context factors when considering change?",2,1,"[""Socioeconomic status (SES) and income"", ""Family relationships"", ""Cultural background"", ""Educational level""]","Socioeconomic status (SES) and income",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1482,18537ae9-1659-4817-a161-2b7d1b3da416,"How many criteria are there to determine a person's stage of change according to the Transtheoretical Model?",2,1,"[""1 criterion"", ""2 criteria"", ""3 criteria"", ""The model does not specify criteria""]","The model does not specify criteria",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1483,3edda90d-0de7-4359-9aaf-64eeba67a5c7,"Which construct emphasizes the idea that people quit smoking if they are ready to do so?",2,1,"[""Precontemplation"", ""Behavioral intention"", ""Perceived power"", ""Self-liberation""]",Self-liberation,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1484,23f62236-2748-45b2-840a-52fbc3e34c90,"What type of change does the Transtheoretical Model primarily focus on?",2,1,"[""Unplanned change"", ""Intentional change"", ""Involuntary change"", ""Hereditary change""]","Intentional change",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1485,8af7ca0b-b2e0-4b95-a309-2c9fb72b3732,"Which stage of change involves taking small steps toward behavior change and believing it can lead to a healthier life?",2,1,"[""Precontemplation"", ""Contemplation"", ""Preparation"", ""Action""]",Preparation,2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1486,62e6f782-e05c-474a-a7f0-bb11a605b20e,"Who first introduced the Social Norms Theory to address student alcohol use patterns?",2,1,"[""Sigmon Fraud"", ""Perkins and Berkowitz"", ""Betty Neuman"", ""Virginia Hernderson""]","Perkins and Berkowitz",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
1487,0ca0f41e-4516-4d27-b8b6-fab4985dbacf,"The primary focus of the Social Norms Theory is on:",2,1,"[""Individual behavior change"", ""Environmental factors"", ""Peer influence and normative beliefs"", ""Government regulations""]","Peer influence and normative beliefs",2,3,12,0,"2023-09-27 08:48:54","2023-09-27 08:48:54"
